modalities,position,ratio,n,masked_positions,mean_actual_ratio,newly_lost_observed_ratio,unobservable_positions,accuracy,macro_f1,f1_0,f1_1,f1_2,mae,pearson,sign_conflict,delta_accuracy,delta_macro_f1,delta_mae,delta_pearson
A,back,0.1,728,2032,0.12971193869701972,0.11847483358635992,0,0.6291208791208791,0.6118212410245418,0.6558139534883721,0.48533333333333334,0.6943164362519201,0.6110495924949646,0.6257959668946623,0.038461538461538464,-0.0013736263736263687,-0.0007905221429534981,-0.0017314553260803223,0.00011985820053106444
V,back,0.1,728,2032,0.12971193869701972,0.11728013833992094,0,0.6304945054945055,0.6129757332768374,0.6620370370370371,0.48257372654155495,0.6943164362519201,0.6131913661956787,0.6263295801897122,0.03983516483516483,0.0,0.0003639701093420822,0.00041031837463378906,0.0006534714955809262
TA,back,0.1,728,2032,0.12971193869701972,0.11840340544638171,133,0.5906593406593407,0.5705331675662934,0.6206896551724138,0.42934782608695654,0.6615620214395099,0.6417115330696106,0.5751236157454965,0.050824175824175824,-0.039835164835164805,-0.042078595601201974,0.028930485248565674,-0.05055249294863473
TV,back,0.1,728,2032,0.12971193869701972,0.11782160412420573,3,0.5879120879120879,0.5676190398138969,0.6132723112128147,0.42702702702702705,0.662557781201849,0.6423774361610413,0.5768260818477555,0.046703296703296704,-0.04258241758241754,-0.044992723353598385,0.029596388339996338,-0.04885002684637574
AV,back,0.1,728,2032,0.12971193869701972,0.11789423134641935,0,0.6332417582417582,0.6170514507511605,0.6635730858468677,0.49206349206349204,0.6955177743431221,0.611706018447876,0.6265383163843121,0.03983516483516483,0.0027472527472527375,0.004439687583665197,-0.0010750293731689453,0.0008622076901808606
T,back,0.3,728,5478,0.3284235928836993,0.3190076869322152,13,0.5810439560439561,0.5592490023213726,0.6064814814814815,0.40970350404312667,0.6615620214395099,0.6425509452819824,0.5733150635891539,0.046703296703296704,-0.049450549450549386,-0.05336276084612268,0.0297698974609375,-0.05236104510497741
A,back,0.3,728,5478,0.3284235928836993,0.3191054536961345,0,0.6346153846153846,0.6192561225542755,0.662004662004662,0.5013192612137203,0.6944444444444444,0.6115124821662903,0.6270886105116913,0.04395604395604396,0.004120879120879106,0.0066443593867802075,-0.0012685656547546387,0.0014125018175600301
V,back,0.3,728,5478,0.3284235928836993,0.31663784584980237,0,0.625,0.6075246685050607,0.6574074074074074,0.47593582887700536,0.6892307692307692,0.6154118776321411,0.6258922519546454,0.042582417582417584,-0.005494505494505475,-0.005087094662434621,0.0026308298110961914,0.00021614326051411226
TA,back,0.3,728,5478,0.3284235928836993,0.3190565047524637,351,0.5810439560439561,0.5613520056498655,0.6013986013986014,0.42216358839050133,0.6604938271604939,0.642687201499939,0.5718873543474153,0.04807692307692308,-0.049450549450549386,-0.05125975751762979,0.029906153678894043,-0.05378875434671593
TV,back,0.3,728,5478,0.3284235928836993,0.3178575710346481,13,0.5769230769230769,0.5568304890338789,0.6013986013986014,0.4126984126984127,0.6563944530046225,0.6436987519264221,0.5710692876772884,0.042582417582417584,-0.0535714285714286,-0.05578127413361644,0.030917704105377197,-0.05460682101684289
AV,back,0.3,728,5478,0.3284235928836993,0.31790623686895975,0,0.6318681318681318,0.6177080597433896,0.6541176470588236,0.5064599483204134,0.6925465838509317,0.6126750111579895,0.6288520602927702,0.042582417582417584,0.0013736263736263687,0.005096296575894277,-0.00010603666305541992,0.0031759515986389264
T,back,0.5,728,8752,0.516434327252749,0.5096668996040066,22,0.554945054945055,0.5284507749449484,0.5542168674698795,0.3783783783783784,0.6527570789865872,0.6824896335601807,0.5113826075256217,0.0521978021978022,-0.0755494505494505,-0.08416098822254692,0.06970858573913574,-0.11429350116850956
A,back,0.5,728,8752,0.516434327252749,0.5097512554011444,0,0.6373626373626373,0.6231940896420995,0.6666666666666666,0.5038560411311054,0.6990595611285266,0.6137507557868958,0.6236659380722381,0.04395604395604396,0.006868131868131844,0.01058232647460422,0.0009697079658508301,-0.002010170621893126
V,back,0.5,728,8752,0.516434327252749,0.5070405138339921,0,0.6195054945054945,0.6028687017360053,0.6448598130841121,0.47643979057591623,0.6873065015479877,0.614202618598938,0.6253126982513351,0.046703296703296704,-0.01098901098901095,-0.009743061431490063,0.0014215707778930664,-0.00036341044279619705
TA,back,0.5,728,8752,0.516434327252749,0.5097090209341653,542,0.5590659340659341,0.5376137216062531,0.5673076923076923,0.40105540897097625,0.6444780635400907,0.6905957460403442,0.4990465176569277,0.04807692307692308,-0.0714285714285714,-0.07499804156124223,0.07781469821929932,-0.12662959103720356
TV,back,0.5,728,8752,0.516434327252749,0.508392279103225,22,0.5604395604395604,0.5376037776163756,0.5665859564164649,0.39267015706806285,0.653555219364599,0.6800287961959839,0.5055360760736268,0.046703296703296704,-0.07005494505494503,-0.07500798555111976,0.06724774837493896,-0.12014003262050443
AV,back,0.5,728,8752,0.516434327252749,0.508433879584609,0,0.6332417582417582,0.620182757885763,0.6635294117647059,0.5063938618925832,0.690625,0.6135179996490479,0.6257992691701588,0.0521978021978022,0.0027472527472527375,0.007570994718267721,0.0007369518280029297,0.00012316047602756175
